Date,State,Cases,Deaths
2020-06-18,Maine,42,0
2020-06-19,Maine,35,0
2020-06-20,Maine,25,0
2020-06-21,Maine,19,0
2020-06-22,Maine,14,0
2020-06-23,Maine,25,0
2020-06-24,Maine,21,1
2020-06-25,Maine,53,0
2020-06-26,Maine,32,0
2020-06-27,Maine,52,1
2020-06-28,Maine,37,0
2020-06-29,Maine,28,1
2020-06-30,Maine,34,0
2020-07-01,Maine,41,0
2020-07-02,Maine,34,0
2020-07-03,Maine,45,0
2020-07-04,Maine,24,2
2020-07-05,Maine,18,2
2020-07-06,Maine,8,0
2020-07-07,Maine,17,1
2020-07-08,Maine,20,0
2020-07-09,Maine,26,1
2020-07-10,Maine,13,0
2020-07-11,Maine,21,1
2020-07-12,Maine,19,2
2020-07-13,Maine,19,0
2020-07-14,Maine,8,0
2020-07-15,Maine,12,0
2020-07-16,Maine,20,0
2020-07-17,Maine,38,1
2020-07-18,Maine,9,2
2020-07-19,Maine,42,0
2020-07-20,Maine,24,0
2020-07-21,Maine,12,1
2020-07-22,Maine,1,0
2020-07-23,Maine,15,0
2020-07-24,Maine,20,0
2020-07-25,Maine,33,1
2020-07-26,Maine,24,0
2020-07-27,Maine,18,0
2020-07-28,Maine,6,2
2020-07-29,Maine,28,0
2020-07-30,Maine,22,1
2020-07-31,Maine,24,1
2020-08-01,Maine,25,0
2020-08-02,Maine,21,0
2020-08-03,Maine,12,1
2020-08-04,Maine,7,1
2020-08-05,Maine,17,1
2020-08-06,Maine,5,0
2020-08-07,Maine,17,0
2020-08-08,Maine,12,1
2020-08-09,Maine,16,0
2020-08-10,Maine,7,0
2020-08-11,Maine,1,1
2020-08-12,Maine,18,0
2020-08-13,Maine,19,0
2020-08-14,Maine,27,0
2020-08-15,Maine,28,1
2020-08-16,Maine,24,0
2020-08-17,Maine,29,0
2020-08-18,Maine,16,0
2020-08-19,Maine,22,0
2020-08-20,Maine,18,1
2020-08-21,Maine,33,1
2020-08-22,Maine,32,1
2020-08-23,Maine,18,1
2020-08-24,Maine,21,0
2020-08-25,Maine,12,0
2020-08-26,Maine,20,1
2020-08-27,Maine,25,0
2020-08-28,Maine,22,0
2020-08-29,Maine,56,0
2020-08-30,Maine,22,0
2020-08-31,Maine,15,0
2020-09-01,Maine,20,0
2020-09-02,Maine,19,1
2020-09-03,Maine,50,0
2020-09-04,Maine,15,1
2020-09-05,Maine,0,0
2020-09-06,Maine,50,0
2020-09-07,Maine,18,0
2020-09-08,Maine,13,0
2020-09-09,Maine,1,0
2020-09-10,Maine,47,0
2020-09-11,Maine,32,0
2020-09-12,Maine,42,1
2020-09-13,Maine,29,1
2020-09-14,Maine,41,0
2020-09-15,Maine,14,1
2020-09-16,Maine,23,1
2020-09-17,Maine,21,0
2020-09-18,Maine,40,0
2020-09-19,Maine,32,1
2020-09-20,Maine,43,0
2020-09-21,Maine,29,1
2020-09-22,Maine,40,0
2020-09-23,Maine,24,0
2020-09-24,Maine,44,0
2020-09-25,Maine,20,0
2020-09-26,Maine,24,0
2020-09-27,Maine,29,0
2020-09-28,Maine,13,0
2020-09-29,Maine,37,1
2020-09-30,Maine,52,0
2020-10-01,Maine,39,0
2020-10-02,Maine,38,0
2020-10-03,Maine,18,1
2020-10-04,Maine,35,0
2020-10-05,Maine,25,0
2020-10-06,Maine,21,0
2020-10-07,Maine,38,0
2020-10-08,Maine,35,0
2020-10-09,Maine,27,1
2020-10-10,Maine,30,0
2020-10-11,Maine,25,0
2020-10-12,Maine,32,0
2020-10-13,Maine,28,0
2020-10-14,Maine,36,0
2020-10-15,Maine,18,1
2020-10-16,Maine,29,1
2020-10-17,Maine,49,1
2020-10-18,Maine,25,0
2020-10-19,Maine,24,0
2020-10-20,Maine,26,0
2020-10-21,Maine,37,0
2020-10-22,Maine,39,0
2020-10-23,Maine,31,0
2020-10-24,Maine,42,0
2020-10-25,Maine,63,0
2020-10-26,Maine,52,0
2020-10-27,Maine,58,0
2020-10-28,Maine,77,0
2020-10-29,Maine,80,0
2020-10-30,Maine,100,0
2020-10-31,Maine,96,1
2020-11-01,Maine,49,0
2020-11-02,Maine,87,1
2020-11-03,Maine,127,0
2020-11-04,Maine,146,2
2020-11-05,Maine,189,0
2020-11-06,Maine,184,0
2020-11-07,Maine,156,1
2020-11-08,Maine,93,1
2020-11-09,Maine,195,1
2020-11-10,Maine,172,3
2020-11-11,Maine,142,2
2020-11-12,Maine,193,1
2020-11-13,Maine,244,3
2020-11-14,Maine,152,1
2020-11-15,Maine,153,2
2020-11-16,Maine,173,0
2020-11-17,Maine,246,1
2020-11-18,Maine,156,4
2020-11-19,Maine,215,1
2020-11-20,Maine,224,2
2020-11-21,Maine,165,1
2020-11-22,Maine,236,2
2020-11-23,Maine,185,1
2020-11-24,Maine,255,12
2020-11-25,Maine,228,1
2020-11-26,Maine,238,0
2020-11-27,Maine,0,0
2020-11-28,Maine,23,1
2020-11-29,Maine,220,0
2020-11-30,Maine,249,3
2020-12-01,Maine,224,20
2020-12-02,Maine,227,4
2020-12-03,Maine,346,2
2020-12-04,Maine,290,4
2020-12-05,Maine,283,3
2020-12-06,Maine,221,0
2020-12-07,Maine,427,0
2020-12-08,Maine,274,12
2020-12-09,Maine,405,7
2020-12-10,Maine,407,0
2020-12-11,Maine,345,4
2020-12-12,Maine,414,7
2020-12-13,Maine,303,0
2020-12-14,Maine,426,2
2020-12-15,Maine,411,6
2020-12-16,Maine,551,2
2020-12-17,Maine,590,9
2020-12-18,Maine,436,5
2020-12-19,Maine,401,11
2020-12-20,Maine,208,0
2020-12-21,Maine,339,1
2020-12-22,Maine,458,10
2020-12-23,Maine,748,8
2020-12-24,Maine,735,6
2020-12-25,Maine,321,2
2020-12-26,Maine,0,0
2020-12-27,Maine,333,4
2020-12-28,Maine,439,3
2020-12-29,Maine,590,7
2020-12-30,Maine,590,1
2020-12-31,Maine,702,13
2021-01-01,Maine,701,5
2021-01-02,Maine,343,6
2021-01-03,Maine,347,1
2021-01-04,Maine,375,2
2021-01-05,Maine,598,8
2021-01-06,Maine,525,3
2021-01-07,Maine,535,13
2021-01-08,Maine,782,41
2021-01-09,Maine,612,6
2021-01-10,Maine,279,0
2021-01-11,Maine,313,6
2021-01-12,Maine,715,11
2021-01-13,Maine,824,4
2021-01-14,Maine,808,8
2021-01-15,Maine,823,16
2021-01-16,Maine,438,30
2021-01-17,Maine,340,4
2021-01-18,Maine,317,3
2021-01-19,Maine,386,5
2021-01-20,Maine,701,11
2021-01-21,Maine,675,6
2021-01-22,Maine,636,4
2021-01-23,Maine,324,4
2021-01-24,Maine,0,0
2021-01-25,Maine,448,3
2021-01-26,Maine,664,11
2021-01-27,Maine,460,4
2021-01-28,Maine,284,5
2021-01-29,Maine,359,3
2021-01-30,Maine,355,20
2021-01-31,Maine,156,0
2021-02-01,Maine,219,5
2021-02-02,Maine,417,23
2021-02-03,Maine,273,9
2021-02-04,Maine,301,3
2021-02-05,Maine,265,2
2021-02-06,Maine,266,2
2021-02-07,Maine,154,1
2021-02-08,Maine,200,1
2021-02-09,Maine,217,3
2021-02-10,Maine,253,2
2021-02-11,Maine,175,0
2021-02-12,Maine,201,2
2021-02-13,Maine,160,4
2021-02-14,Maine,104,2
2021-02-15,Maine,148,0
2021-02-16,Maine,96,2
2021-02-17,Maine,104,3
2021-02-18,Maine,218,1
2021-02-19,Maine,134,1
2021-02-20,Maine,138,2
2021-02-21,Maine,130,0
2021-02-22,Maine,97,0
2021-02-23,Maine,142,2
2021-02-24,Maine,164,17
2021-02-25,Maine,218,24
2021-02-26,Maine,178,0
2021-02-27,Maine,197,1
2021-02-28,Maine,142,1
2021-03-01,Maine,128,0
2021-03-02,Maine,181,0
2021-03-03,Maine,147,2
2021-03-04,Maine,140,0
2021-03-05,Maine,225,1
2021-03-06,Maine,183,0
2021-03-07,Maine,155,2
2021-03-08,Maine,139,0
2021-03-09,Maine,133,17
2021-03-10,Maine,195,0
2021-03-11,Maine,187,0
2021-03-12,Maine,209,0
2021-03-13,Maine,206,1
2021-03-14,Maine,169,0
2021-03-15,Maine,174,1
2021-03-16,Maine,189,0
2021-03-17,Maine,196,0
2021-03-18,Maine,241,2
2021-03-19,Maine,239,1
2021-03-20,Maine,222,0
2021-03-21,Maine,171,1
2021-03-22,Maine,178,0
2021-03-23,Maine,131,2
2021-03-24,Maine,199,0
2021-03-25,Maine,218,0
2021-03-26,Maine,253,0
2021-03-27,Maine,210,5
2021-03-28,Maine,197,0
2021-03-29,Maine,180,0
2021-03-30,Maine,223,2
2021-03-31,Maine,251,5
2021-04-01,Maine,284,1
2021-04-02,Maine,401,0
2021-04-03,Maine,281,1
2021-04-04,Maine,295,0
2021-04-05,Maine,221,1
2021-04-06,Maine,291,0
2021-04-07,Maine,400,1
2021-04-08,Maine,319,1
2021-04-09,Maine,438,2
2021-04-10,Maine,311,0
2021-04-11,Maine,215,0
2021-04-12,Maine,296,1
2021-04-13,Maine,571,2
2021-04-14,Maine,547,4
2021-04-15,Maine,580,1
2021-04-16,Maine,571,5
2021-04-17,Maine,414,1
2021-04-18,Maine,346,1
2021-04-19,Maine,260,2
2021-04-20,Maine,420,0
2021-04-21,Maine,500,1
2021-04-22,Maine,403,1
2021-04-23,Maine,371,2
2021-04-24,Maine,373,1
2021-04-25,Maine,164,0
2021-04-26,Maine,229,0
2021-04-27,Maine,425,5
2021-04-28,Maine,261,1
2021-04-29,Maine,254,4
2021-04-30,Maine,268,2
2021-05-01,Maine,403,5
2021-05-02,Maine,231,0
2021-05-03,Maine,245,1
2021-05-04,Maine,418,0
2021-05-05,Maine,348,1
2021-05-06,Maine,318,2
2021-05-07,Maine,288,1
2021-05-08,Maine,287,1
2021-05-09,Maine,243,0
2021-05-10,Maine,225,0
2021-05-11,Maine,238,2
2021-05-12,Maine,291,1
2021-05-13,Maine,296,0
2021-05-14,Maine,304,1
2021-05-15,Maine,176,2
2021-05-16,Maine,192,1
2021-05-17,Maine,199,1
2021-05-18,Maine,199,2
2021-05-19,Maine,202,2
2021-05-20,Maine,219,9
2021-05-21,Maine,170,2
2021-05-22,Maine,158,1
2021-05-23,Maine,116,1
2021-05-24,Maine,99,2
2021-05-25,Maine,61,2
2021-05-26,Maine,162,1
2021-05-27,Maine,122,0
2021-05-28,Maine,128,0
2021-05-29,Maine,107,0
2021-05-30,Maine,87,0
2021-05-31,Maine,42,0
2021-06-01,Maine,32,0
2021-06-02,Maine,62,2
2021-06-03,Maine,105,10
2021-06-04,Maine,72,1
2021-06-05,Maine,97,1
2021-06-06,Maine,78,0
2021-06-07,Maine,29,0
2021-06-08,Maine,71,1
2021-06-09,Maine,53,3
2021-06-10,Maine,63,0
2021-06-11,Maine,39,1
2021-06-12,Maine,53,1
2021-06-13,Maine,49,0
2021-06-14,Maine,16,0
2021-06-15,Maine,29,3
2021-06-16,Maine,51,5
2021-06-17,Maine,34,1
2021-06-18,Maine,36,0
2021-06-19,Maine,38,0
2021-06-20,Maine,32,0
2021-06-21,Maine,20,0
2021-06-22,Maine,20,0
2021-06-23,Maine,13,2
2021-06-24,Maine,10,0
2021-06-25,Maine,36,2
2021-06-26,Maine,39,0
2021-06-27,Maine,13,0
2021-06-28,Maine,13,0
2021-06-29,Maine,32,0
2021-06-30,Maine,12,0
2021-07-01,Maine,21,1
2021-07-02,Maine,15,1
2021-07-03,Maine,29,0
2021-07-04,Maine,22,0
2021-07-05,Maine,0,0
2021-07-06,Maine,0,0
2021-07-07,Maine,38,1
2021-07-08,Maine,33,0
2021-07-09,Maine,10,1
2021-07-10,Maine,18,0
2021-07-11,Maine,0,0
2021-07-12,Maine,0,0
2021-07-13,Maine,65,0
2021-07-14,Maine,40,5
2021-07-15,Maine,49,10
2021-07-16,Maine,44,1
2021-07-17,Maine,58,4
2021-07-18,Maine,0,0
2021-07-19,Maine,0,0
2021-07-20,Maine,151,0
2021-07-21,Maine,48,5
2021-07-22,Maine,106,4
2021-07-23,Maine,54,0
2021-07-24,Maine,70,6
2021-07-25,Maine,0,0
2021-07-26,Maine,0,0
2021-07-27,Maine,172,1
2021-07-28,Maine,64,1
2021-07-29,Maine,120,0
2021-07-30,Maine,111,0
2021-07-31,Maine,91,1
2021-08-01,Maine,0,0
2021-08-02,Maine,0,0
2021-08-03,Maine,255,0
2021-08-04,Maine,129,0
2021-08-05,Maine,149,0
2021-08-06,Maine,145,0
2021-08-07,Maine,165,1
2021-08-08,Maine,0,0
2021-08-09,Maine,1,0
2021-08-10,Maine,361,0
2021-08-11,Maine,217,0
2021-08-12,Maine,236,2
2021-08-13,Maine,214,1
2021-08-14,Maine,189,0
2021-08-15,Maine,0,0
2021-08-16,Maine,0,0
2021-08-17,Maine,375,3
2021-08-18,Maine,191,2
2021-08-19,Maine,182,12
2021-08-20,Maine,185,1
2021-08-21,Maine,205,2
2021-08-22,Maine,0,0
2021-08-23,Maine,0,0
2021-08-24,Maine,362,0
2021-08-25,Maine,291,2
2021-08-26,Maine,390,0
2021-08-27,Maine,263,2
2021-08-28,Maine,415,2
2021-08-29,Maine,0,0
2021-08-30,Maine,0,0
2021-08-31,Maine,475,2
2021-09-01,Maine,434,2
2021-09-02,Maine,623,3
2021-09-03,Maine,665,3
2021-09-04,Maine,491,0
2021-09-05,Maine,2,0
2021-09-06,Maine,0,0
2021-09-07,Maine,0,0
2021-09-08,Maine,732,6
2021-09-09,Maine,620,5
2021-09-10,Maine,506,8
2021-09-11,Maine,584,2
2021-09-12,Maine,0,0
2021-09-13,Maine,0,0
2021-09-14,Maine,664,8
2021-09-15,Maine,778,7
2021-09-16,Maine,652,3
2021-09-17,Maine,715,2
2021-09-18,Maine,587,1
2021-09-19,Maine,1,2
2021-09-20,Maine,0,0
2021-09-21,Maine,632,18
2021-09-22,Maine,614,5
2021-09-23,Maine,716,2
2021-09-24,Maine,714,0
2021-09-25,Maine,606,4
2021-09-26,Maine,0,0
2021-09-27,Maine,0,1
2021-09-28,Maine,1005,8
2021-09-29,Maine,867,0
2021-09-30,Maine,925,0
2021-10-01,Maine,738,2
2021-10-02,Maine,741,2
2021-10-03,Maine,0,0
2021-10-04,Maine,0,0
2021-10-05,Maine,897,10
2021-10-06,Maine,842,29
2021-10-07,Maine,680,1
2021-10-08,Maine,461,4
2021-10-09,Maine,600,5
2021-10-10,Maine,7,0
2021-10-11,Maine,0,0
2021-10-12,Maine,1,1
2021-10-13,Maine,893,7
2021-10-14,Maine,807,5
2021-10-15,Maine,543,5
2021-10-16,Maine,542,2
2021-10-17,Maine,0,0
2021-10-18,Maine,1,0
2021-10-19,Maine,883,7
2021-10-20,Maine,649,7
2021-10-21,Maine,551,4
2021-10-22,Maine,575,2
2021-10-23,Maine,585,7
2021-10-24,Maine,0,0
2021-10-25,Maine,0,0
2021-10-26,Maine,882,25
2021-10-27,Maine,620,7
2021-10-28,Maine,572,6
2021-10-29,Maine,630,3
2021-10-30,Maine,588,4
2021-10-31,Maine,0,0
2021-11-01,Maine,0,1
2021-11-02,Maine,862,11
2021-11-03,Maine,660,14
2021-11-04,Maine,692,4
2021-11-05,Maine,601,7
2021-11-06,Maine,698,3
2021-11-07,Maine,0,0
2021-11-08,Maine,0,0
2021-11-09,Maine,938,8
2021-11-10,Maine,882,2
2021-11-11,Maine,755,3
2021-11-12,Maine,0,0
2021-11-13,Maine,798,10
2021-11-14,Maine,0,0
2021-11-15,Maine,1,0
2021-11-16,Maine,946,13
2021-11-17,Maine,1042,0
2021-11-18,Maine,933,11
2021-11-19,Maine,944,14
2021-11-20,Maine,854,3
2021-11-21,Maine,0,1
2021-11-22,Maine,2,0
2021-11-23,Maine,1083,28
2021-11-24,Maine,993,3
2021-11-25,Maine,548,0
2021-11-26,Maine,0,0
2021-11-27,Maine,0,0
2021-11-28,Maine,0,0
2021-11-29,Maine,259,4
2021-11-30,Maine,914,17
2021-12-01,Maine,938,3
2021-12-02,Maine,852,3
2021-12-03,Maine,790,2
2021-12-04,Maine,876,4
2021-12-05,Maine,0,0
2021-12-06,Maine,0,0
2021-12-07,Maine,980,12
2021-12-08,Maine,1275,8
2021-12-09,Maine,1460,1
2021-12-10,Maine,2149,8
2021-12-11,Maine,1015,2
2021-12-12,Maine,0,0
2021-12-13,Maine,0,0
2021-12-14,Maine,1383,9
2021-12-15,Maine,1504,2
2021-12-16,Maine,1286,27
2021-12-17,Maine,1150,25
2021-12-18,Maine,1080,11
2021-12-19,Maine,1,0
2021-12-20,Maine,0,0
2021-12-21,Maine,1558,22
2021-12-22,Maine,1462,5
2021-12-23,Maine,1116,4
2021-12-24,Maine,1243,3
2021-12-25,Maine,0,0
2021-12-26,Maine,0,0
2021-12-27,Maine,10,0
2021-12-28,Maine,1423,17
2021-12-29,Maine,1325,18
2021-12-30,Maine,1091,17
2021-12-31,Maine,1107,4
2022-01-01,Maine,0,0
2022-01-02,Maine,0,0
2022-01-03,Maine,0,0
2022-01-04,Maine,1481,25
2022-01-05,Maine,1326,26
2022-01-06,Maine,1302,10
2022-01-07,Maine,1328,7
2022-01-08,Maine,1203,4
2022-01-09,Maine,0,0
2022-01-10,Maine,0,0
2022-01-11,Maine,1779,20
2022-01-12,Maine,1377,0
2022-01-13,Maine,1555,3
2022-01-14,Maine,1411,18
2022-01-15,Maine,1359,14
2022-01-16,Maine,0,0
2022-01-17,Maine,0,0
2022-01-18,Maine,538,0
2022-01-19,Maine,1545,30
2022-01-20,Maine,1384,3
2022-01-21,Maine,1367,2
2022-01-22,Maine,1207,5
2022-01-23,Maine,1,0
2022-01-24,Maine,0,0
2022-01-25,Maine,1575,16
2022-01-26,Maine,1524,2
2022-01-27,Maine,1526,12
2022-01-28,Maine,1428,5
2022-01-29,Maine,1273,5
2022-01-30,Maine,0,0
2022-01-31,Maine,0,0
2022-02-01,Maine,1534,13
2022-02-02,Maine,1340,8
2022-02-03,Maine,1403,18
2022-02-04,Maine,1413,23
2022-02-05,Maine,1095,4
2022-02-06,Maine,0,0
2022-02-07,Maine,0,0
2022-02-08,Maine,1391,12
2022-02-09,Maine,1098,3
2022-02-10,Maine,1115,3
2022-02-11,Maine,1159,2
2022-02-12,Maine,1924,4
2022-02-13,Maine,0,0
2022-02-14,Maine,0,0
2022-02-15,Maine,10968,21
2022-02-16,Maine,3556,9
2022-02-17,Maine,3784,25
2022-02-18,Maine,3754,27
2022-02-19,Maine,4011,50
2022-02-20,Maine,4597,0
2022-02-21,Maine,430,0
2022-02-22,Maine,2609,0
2022-02-23,Maine,1519,11
2022-02-24,Maine,1123,53
2022-02-25,Maine,1205,18
2022-02-26,Maine,867,22
2022-02-27,Maine,23,0
2022-02-28,Maine,7,0
2022-03-01,Maine,1182,1
2022-03-02,Maine,909,13
2022-03-03,Maine,1034,0
2022-03-04,Maine,998,31
2022-03-05,Maine,447,26
2022-03-06,Maine,0,1
2022-03-07,Maine,0,0
2022-03-08,Maine,565,2
2022-03-09,Maine,184,2
2022-03-10,Maine,289,4
2022-03-11,Maine,253,2
2022-03-12,Maine,282,3
2022-03-13,Maine,0,0
2022-03-14,Maine,0,0
2022-03-15,Maine,354,2
2022-03-16,Maine,306,20
2022-03-17,Maine,284,12
2022-03-18,Maine,300,0
2022-03-19,Maine,159,3
2022-03-20,Maine,0,0
2022-03-21,Maine,0,2
2022-03-22,Maine,272,4
2022-03-23,Maine,191,2
2022-03-24,Maine,254,3
2022-03-25,Maine,238,0
2022-03-26,Maine,188,2
2022-03-27,Maine,0,0
2022-03-28,Maine,0,0
2022-03-29,Maine,454,5
2022-03-30,Maine,291,1
2022-03-31,Maine,206,1
2022-04-01,Maine,256,0
2022-04-02,Maine,212,0
2022-04-03,Maine,0,0
2022-04-04,Maine,0,0
2022-04-05,Maine,451,5
2022-04-06,Maine,276,1
2022-04-07,Maine,233,11
2022-04-08,Maine,263,2
2022-04-09,Maine,236,1
2022-04-10,Maine,0,0
2022-04-11,Maine,0,0
2022-04-12,Maine,452,47
2022-04-13,Maine,605,7
2022-04-14,Maine,356,0
2022-04-15,Maine,519,0
2022-04-16,Maine,437,0
2022-04-17,Maine,0,0
2022-04-18,Maine,0,0
2022-04-19,Maine,0,0
2022-04-20,Maine,724,1
2022-04-21,Maine,439,1
2022-04-22,Maine,467,2
2022-04-23,Maine,317,0
2022-04-24,Maine,0,0
2022-04-25,Maine,0,0
2022-04-26,Maine,569,2
2022-04-27,Maine,526,0
2022-04-28,Maine,464,0
2022-04-29,Maine,470,1
2022-04-30,Maine,1018,3
2022-05-01,Maine,0,0
2022-05-02,Maine,791,1
2022-05-03,Maine,1198,4
2022-05-04,Maine,1030,5
2022-05-05,Maine,699,8
2022-05-06,Maine,930,12
2022-05-07,Maine,961,9
2022-05-08,Maine,0,0
2022-05-09,Maine,445,0
2022-05-10,Maine,771,2
2022-05-11,Maine,748,3
2022-05-12,Maine,1001,2
2022-05-13,Maine,773,3
2022-05-14,Maine,428,1
2022-05-15,Maine,0,0
2022-05-16,Maine,676,0
2022-05-17,Maine,615,0
2022-05-18,Maine,812,1
2022-05-19,Maine,791,0
2022-05-20,Maine,518,1
2022-05-21,Maine,791,5
2022-05-22,Maine,0,0
2022-05-23,Maine,577,0
2022-05-24,Maine,836,1
2022-05-25,Maine,560,1
2022-05-26,Maine,556,2
2022-05-27,Maine,510,0
2022-05-28,Maine,475,1
2022-05-29,Maine,0,0
2022-05-30,Maine,0,0
2022-05-31,Maine,330,0
2022-06-01,Maine,537,0
2022-06-02,Maine,275,5
2022-06-03,Maine,337,15
2022-06-04,Maine,315,16
2022-06-05,Maine,0,0
2022-06-06,Maine,0,0
2022-06-07,Maine,557,18
2022-06-08,Maine,319,0
2022-06-09,Maine,329,1
2022-06-10,Maine,314,1
2022-06-11,Maine,220,1
2022-06-12,Maine,0,0
2022-06-13,Maine,0,0
2022-06-14,Maine,470,2
2022-06-15,Maine,358,1
2022-06-16,Maine,249,2
2022-06-17,Maine,218,0
2022-06-18,Maine,307,0
2022-06-19,Maine,0,0
2022-06-20,Maine,0,0
2022-06-21,Maine,0,0
2022-06-22,Maine,249,1
2022-06-23,Maine,430,0
2022-06-24,Maine,247,1
2022-06-25,Maine,209,2
2022-06-26,Maine,0,0
2022-06-27,Maine,0,0
2022-06-28,Maine,466,1
2022-06-29,Maine,372,0
2022-06-30,Maine,246,2
2022-07-01,Maine,197,3
2022-07-02,Maine,208,1
2022-07-03,Maine,0,0
2022-07-04,Maine,0,0
2022-07-05,Maine,0,5
2022-07-06,Maine,467,12
2022-07-07,Maine,351,17
2022-07-08,Maine,245,8
2022-07-09,Maine,202,0
2022-07-10,Maine,0,0
2022-07-11,Maine,0,0
2022-07-12,Maine,504,1
2022-07-13,Maine,261,1
2022-07-14,Maine,244,1
2022-07-15,Maine,300,0
2022-07-16,Maine,218,0
2022-07-17,Maine,0,0
2022-07-18,Maine,0,0
2022-07-19,Maine,444,0
2022-07-20,Maine,246,0
2022-07-21,Maine,202,0
2022-07-22,Maine,270,0
2022-07-23,Maine,216,1
2022-07-24,Maine,1,0
2022-07-25,Maine,0,0
2022-07-26,Maine,488,0
2022-07-27,Maine,250,0
2022-07-28,Maine,244,0
2022-07-29,Maine,324,2
2022-07-30,Maine,191,0
2022-07-31,Maine,0,0
2022-08-01,Maine,0,0
2022-08-02,Maine,452,3
2022-08-03,Maine,250,11
2022-08-04,Maine,314,5
2022-08-05,Maine,240,6
2022-08-06,Maine,206,1
2022-08-07,Maine,0,0
2022-08-08,Maine,0,0
2022-08-09,Maine,438,0
2022-08-10,Maine,266,0
2022-08-11,Maine,259,0
2022-08-12,Maine,293,0
2022-08-13,Maine,206,0
2022-08-14,Maine,0,0
2022-08-15,Maine,0,0
2022-08-16,Maine,459,2
2022-08-17,Maine,264,1
2022-08-18,Maine,287,1
2022-08-19,Maine,274,2
2022-08-20,Maine,198,0
2022-08-21,Maine,0,0
2022-08-22,Maine,0,0
2022-08-23,Maine,515,4
2022-08-24,Maine,244,2
2022-08-25,Maine,317,2
2022-08-26,Maine,328,0
2022-08-27,Maine,299,1
2022-08-28,Maine,0,0
2022-08-29,Maine,0,0
2022-08-30,Maine,479,2
2022-08-31,Maine,223,2
2022-09-01,Maine,339,0
2022-09-02,Maine,274,0
2022-09-03,Maine,190,1
2022-09-04,Maine,0,0
2022-09-05,Maine,0,0
2022-09-06,Maine,3,0
2022-09-07,Maine,449,11
2022-09-08,Maine,293,10
2022-09-09,Maine,275,4
2022-09-10,Maine,250,13
2022-09-11,Maine,0,0
2022-09-12,Maine,0,0
2022-09-13,Maine,426,10
2022-09-14,Maine,363,0
2022-09-15,Maine,347,3
2022-09-16,Maine,316,0
2022-09-17,Maine,234,2
2022-09-18,Maine,0,0
2022-09-19,Maine,0,0
2022-09-20,Maine,465,3
2022-09-21,Maine,251,0
2022-09-22,Maine,374,0
2022-09-23,Maine,299,1
2022-09-24,Maine,287,3
2022-09-25,Maine,0,0
2022-09-26,Maine,0,0
2022-09-27,Maine,465,2
2022-09-28,Maine,358,2
2022-09-29,Maine,278,0
2022-09-30,Maine,382,3
2022-10-01,Maine,327,2
2022-10-02,Maine,0,0
2022-10-03,Maine,0,0
2022-10-04,Maine,563,2
2022-10-05,Maine,338,2
2022-10-06,Maine,323,10
2022-10-07,Maine,319,10
2022-10-08,Maine,388,5
2022-10-09,Maine,0,0
2022-10-10,Maine,0,0
2020-01-22,Maryland,0,0
2020-01-23,Maryland,0,0
2020-01-24,Maryland,0,0
2020-01-25,Maryland,0,0
2020-01-26,Maryland,0,0
2020-01-27,Maryland,0,0
2020-01-28,Maryland,0,0
2020-01-29,Maryland,0,0
2020-01-30,Maryland,0,0
2020-01-31,Maryland,0,0
2020-02-01,Maryland,0,0
2020-02-02,Maryland,0,0
2020-02-03,Maryland,0,0
2020-02-04,Maryland,0,0
2020-02-05,Maryland,0,0
2020-02-06,Maryland,0,0
2020-02-07,Maryland,0,0
2020-02-08,Maryland,0,0
2020-02-09,Maryland,0,0
2020-02-10,Maryland,0,0
2020-02-11,Maryland,0,0
2020-02-12,Maryland,0,0
2020-02-13,Maryland,0,0
2020-02-14,Maryland,0,0
2020-02-15,Maryland,0,0
2020-02-16,Maryland,0,0
2020-02-17,Maryland,0,0
2020-02-18,Maryland,0,0
2020-02-19,Maryland,0,0
2020-02-20,Maryland,0,0
2020-02-21,Maryland,0,0
2020-02-22,Maryland,0,0
2020-02-23,Maryland,0,0
2020-02-24,Maryland,0,0
2020-02-25,Maryland,0,0
2020-02-26,Maryland,0,0
2020-02-27,Maryland,0,0
2020-02-28,Maryland,0,0
2020-02-29,Maryland,0,0
2020-03-01,Maryland,0,0
2020-03-02,Maryland,0,0
2020-03-03,Maryland,0,0
2020-03-04,Maryland,0,0
2020-03-05,Maryland,0,0
2020-03-06,Maryland,3,0
2020-03-07,Maryland,0,0
2020-03-08,Maryland,2,0
2020-03-09,Maryland,0,0
2020-03-10,Maryland,3,0
2020-03-11,Maryland,1,0
2020-03-12,Maryland,3,0
2020-03-13,Maryland,6,0
2020-03-14,Maryland,9,0
2020-03-15,Maryland,3,0
2020-03-16,Maryland,18,0
2020-03-17,Maryland,18,0
2020-03-18,Maryland,25,0
2020-03-19,Maryland,22,1
2020-03-20,Maryland,42,1
2020-03-21,Maryland,44,0
2020-03-22,Maryland,51,1
2020-03-23,Maryland,46,0
2020-03-24,Maryland,59,1
2020-03-25,Maryland,76,0
2020-03-26,Maryland,158,0
2020-03-27,Maryland,192,1
2020-03-28,Maryland,220,0
2020-03-29,Maryland,244,5
2020-03-30,Maryland,174,5
2020-03-31,Maryland,247,3
2020-04-01,Maryland,326,13
2020-04-02,Maryland,345,5
2020-04-03,Maryland,427,7
2020-04-04,Maryland,367,11
2020-04-05,Maryland,492,13
2020-04-06,Maryland,428,24
2020-04-07,Maryland,326,12
